step,epoch,loss,grad_norm,learning_rate,entropy,mean_token_accuracy,timestamp
5,0.0022849308808408544,2.576813316345215,0.33203125,2.4999977114227297e-05,2.552848753333092,0.48529140539467336,2026-08-08T09:58:59
10,0.004569861761681709,2.5461505889892577,0.259765625,2.499988414091932e-05,2.433342896401882,0.5108811549842358,2026-08-08T10:00:21
15,0.006854792642522564,2.5587430953979493,0.330078125,2.49997196502468e-05,2.5125000327825546,0.49784142822027205,2026-08-08T10:01:45
20,0.009139723523363417,2.6989904403686524,0.345703125,2.4999483643150864e-05,2.672912260890007,0.48476620092988015,2026-08-08T10:03:13
25,0.011424654404204274,2.535436820983887,0.29296875,2.4999176120981815e-05,2.5147081702947616,0.4993804022669792,2026-08-08T10:04:42
